id;title;url;cover;rate
27072988;一个小忙;https://movie.douban.com/subject/27072988/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527824211.jpg;7.1
30317630;坏种;https://movie.douban.com/subject/30317630/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2539891882.jpg;6.7
26684528;库尔斯克;https://movie.douban.com/subject/26684528/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537378120.jpg;6.7
27607378;龙珠超：布罗利;https://movie.douban.com/subject/27607378/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527593016.jpg;7.7
30143523;死亡天使;https://movie.douban.com/subject/30143523/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527181272.jpg;7.5
27199577;银魂2;https://movie.douban.com/subject/27199577/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527126044.jpg;7.4
27150284;速成家庭;https://movie.douban.com/subject/27150284/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2539194679.jpg;7.6
26711223;斯坦和奥利;https://movie.douban.com/subject/26711223/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540560375.jpg;7.5
30164711;咖啡未冷前;https://movie.douban.com/subject/30164711/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2526785147.jpg;7.3
27092648;蒙上你的眼;https://movie.douban.com/subject/27092648/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537908150.jpg;7.1
27066184;被抹去的男孩;https://movie.douban.com/subject/27066184/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2536682459.jpg;7.4
26416062;侏罗纪世界2;https://movie.douban.com/subject/26416062/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522069454.jpg;6.7
27617348;门锁;https://movie.douban.com/subject/27617348/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2537955628.jpg;6.8
27604257;响～成为小说家的方法～;https://movie.douban.com/subject/27604257/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527894612.jpg;7.0
26970964;宁静;https://movie.douban.com/subject/26970964/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2535338893.jpg;6.1
26683723;后来的我们;https://movie.douban.com/subject/26683723/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2519994468.jpg;5.9
27069427;黄金兄弟;https://movie.douban.com/subject/27069427/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2535191502.jpg;5.0
26411377;你的婚礼;https://movie.douban.com/subject/26411377/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528205132.jpg;7.2
30201003;寄宿学校;https://movie.douban.com/subject/30201003/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533613106.jpg;7.3
26385514;性别为本;https://movie.douban.com/subject/26385514/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2528153937.jpg;7.5
27087130;假若比尔街能说话;https://movie.douban.com/subject/27087130/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541077001.jpg;6.5
26894602;冷战;https://movie.douban.com/subject/26894602/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2526989708.jpg;7.8
26999424;我的间谍前男友;https://movie.douban.com/subject/26999424/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533822396.jpg;6.3
27149818;胖子行动队;https://movie.douban.com/subject/27149818/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2526215398.jpg;4.2
27180599;极线杀手;https://movie.douban.com/subject/27180599/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552445585.jpg;6.9
26810318;阿尔法：狼伴归途;https://movie.douban.com/subject/26810318/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2530871439.jpg;6.4
26359235;克里斯托弗·罗宾;https://movie.douban.com/subject/26359235/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523016274.jpg;8.0
